Confirmed,Date,Deaths,People_Hospitalized,People_Tested,Province_State,Recovered
410,04-08-2020,5,42,15149,Hawaii,113
226,04-08-2020,7,27,7068,Alaska,32
11,04-08-2020,2,0,38,Northern Mariana Islands,0
332,04-08-2020,6,31,7398,Montana,135
2003,04-08-2020,67,410,20635,Mississippi,0
221,04-08-2020,0,33,4064,Wyoming,62
462,04-08-2020,4,0,12545,West Virginia,0
3279,04-08-2020,99,790,33394,Wisconsin,0
10831,04-08-2020,443,0,119881,Washington,0
631,04-08-2020,23,50,7632,Vermont,15
45,04-08-2020,1,0,287,Virgin Islands,39
3645,04-08-2020,75,615,30645,Virginia,0
9353,04-08-2020,177,0,96258,Texas,38
4362,04-08-2020,79,449,56618,Tennessee,592
393,04-08-2020,6,26,6748,South Dakota,146
2552,04-08-2020,63,241,24634,South Carolina,0
1450,04-08-2020,35,0,12132,Rhode Island,35
1846,04-08-2020,13,158,36116,Utah,0
16239,04-08-2020,309,0,98538,Pennsylvania,0
620,04-08-2020,24,0,4886,Puerto Rico,0
251,04-08-2020,4,34,8552,North Dakota,98
519,04-08-2020,12,0,7961,Nebraska,0
788,04-08-2020,18,118,9177,New Hampshire,211
47437,04-08-2020,1504,0,100416,New Jersey,0
794,04-08-2020,13,0,22245,New Mexico,171
3426,04-08-2020,53,0,42987,North Carolina,0
149316,04-08-2020,6268,39982,365153,New York,16353
5148,04-08-2020,193,1495,53341,Ohio,0
1524,04-08-2020,79,390,13345,Oklahoma,686
1239,04-08-2020,33,324,24564,Oregon,0
2318,04-08-2020,101,0,20566,Nevada,0
1232,04-09-2020,18,113,12531,Idaho,0
16422,04-09-2020,528,0,80857,Illinois,0
6351,04-09-2020,245,0,32133,Indiana,0
1106,04-09-2020,42,263,10775,Kansas,0
1346,04-09-2020,73,0,21801,Kentucky,0
6185,04-09-2020,221,1348,41529,Maryland,376
560,04-09-2020,16,105,6648,Maine,202
29096,04-09-2020,1756,0,85526,Michigan,56
1637,04-09-2020,50,293,35319,Minnesota,625
1270,04-09-2020,29,0,14973,Iowa,476
18843,04-09-2020,725,2302,94989,Massachusetts,0
435,04-09-2020,5,42,15751,Hawaii,113
3539,04-09-2020,77,0,38494,Missouri,0
10566,04-09-2020,379,2159,41085,Georgia,0
16364,04-09-2020,354,2268,152549,Florida,0
1207,04-09-2020,34,0,9890,Delaware,173
1523,04-09-2020,32,0,8724,District of Columbia,393
9784,04-09-2020,380,0,33502,Connecticut,0
5655,04-09-2020,193,1162,29199,Colorado,0
18309,04-09-2020,492,0,163500,California,0
3018,04-09-2020,89,950,37178,Arizona,0
0,04-09-2020,0,0,3,American Samoa,0
1119,04-09-2020,21,130,14951,Arkansas,288
2769,04-09-2020,74,333,20827,Alabama,0
235,04-09-2020,7,27,7223,Alaska,49
128,04-09-2020,4,0,721,Guam,33
11,04-09-2020,2,0,38,Northern Mariana Islands,0
18283,04-09-2020,702,0,86919,Louisiana,0
354,04-09-2020,6,36,7860,Montana,157
523,04-09-2020,5,0,13863,West Virginia,0
3443,04-09-2020,111,843,34867,Wisconsin,0
11118,04-09-2020,459,0,124187,Washington,0
680,04-09-2020,23,0,7898,Vermont,15
46,04-09-2020,1,0,297,Virgin Islands,39
4042,04-09-2020,109,685,33026,Virginia,0
1976,04-09-2020,13,168,38373,Utah,0
10230,04-09-2020,199,0,106134,Texas,1101
4634,04-09-2020,94,505,59849,Tennessee,921
447,04-09-2020,6,27,7147,South Dakota,161
2792,04-09-2020,67,241,27367,South Carolina,0
1727,04-09-2020,43,0,12409,Rhode Island,35
683,04-09-2020,33,0,5386,Puerto Rico,0
2260,04-09-2020,76,441,20892,Mississippi,0
1321,04-09-2020,44,326,25627,Oregon,0
18228,04-09-2020,338,0,105602,Pennsylvania,0
269,04-09-2020,5,34,8990,North Dakota,101
567,04-09-2020,14,0,8683,Nebraska,0
788,04-09-2020,18,118,9551,New Hampshire,227
51027,04-09-2020,1700,0,107192,New Jersey,0
3651,04-09-2020,65,0,47809,North Carolina,0
865,04-09-2020,16,0,23807,New Mexico,201
2456,04-09-2020,110,0,21771,Nevada,0
159937,04-09-2020,7067,42852,391549,New York,18297
5512,04-09-2020,213,1612,55985,Ohio,0
230,04-09-2020,0,34,4150,Wyoming,94
1684,04-09-2020,80,415,20279,Oklahoma,686
1353,04-10-2020,24,127,13094,Idaho,0
17887,04-10-2020,596,0,87527,Illinois,0
6907,04-10-2020,300,0,35040,Indiana,0
1166,04-10-2020,50,274,11414,Kansas,0
20878,04-10-2020,832,2435,102442,Massachusetts,0
6968,04-10-2020,255,1413,44448,Maryland,397
586,04-10-2020,17,111,6674,Maine,246
30172,04-10-2020,1917,0,89769,Michigan,56
1388,04-10-2020,31,0,15953,Iowa,506
1693,04-10-2020,90,459,24288,Kentucky,464
442,04-10-2020,6,42,16149,Hawaii,251
10538,04-10-2020,448,0,36288,Connecticut,0
11483,04-10-2020,416,2351,46147,Georgia,0
17531,04-10-2020,390,2487,162830,Florida,0
1326,04-10-2020,36,0,11741,Delaware,177
1660,04-10-2020,38,0,9355,District of Columbia,426
1732,04-10-2020,57,317,37078,Minnesota,675
6510,04-10-2020,250,1312,32653,Colorado,0
19472,04-10-2020,541,0,164863,California,0
3112,04-10-2020,97,995,37734,Arizona,0
0,04-10-2020,0,0,3,American Samoa,0
1171,04-10-2020,23,130,17120,Arkansas,312
2968,04-10-2020,80,368,21026,Alabama,0
246,04-10-2020,7,28,7432,Alaska,55
130,04-10-2020,4,0,792,Guam,41
3799,04-10-2020,96,0,40740,Missouri,0
19253,04-10-2020,755,0,92280,Louisiana,0
253,04-10-2020,0,37,4989,Wyoming,105
2469,04-10-2020,82,482,21101,Mississippi,0
554,04-10-2020,5,0,14555,West Virginia,63
3665,04-10-2020,128,904,36890,Wisconsin,0
11395,04-10-2020,476,0,128486,Washington,0
713,04-10-2020,24,0,8215,Vermont,15
50,04-10-2020,1,0,323,Virgin Islands,43
4509,04-10-2020,121,772,35459,Virginia,0
2102,04-10-2020,17,183,40762,Utah,0
11671,04-10-2020,226,0,115718,Texas,1366
4862,04-10-2020,98,536,62799,Tennessee,1145
536,04-10-2020,6,29,7647,South Dakota,177
3065,04-10-2020,72,496,28183,South Carolina,0
2015,04-10-2020,49,0,14296,Rhode Island,35
11,04-10-2020,2,0,38,Northern Mariana Islands,0
19979,04-10-2020,416,0,113019,Pennsylvania,0
725,04-10-2020,39,0,5846,Puerto Rico,0
3908,04-10-2020,74,0,57645,North Carolina,0
278,04-10-2020,6,36,9608,North Dakota,105
635,04-10-2020,15,0,9354,Nebraska,0
819,04-10-2020,21,124,9958,New Hampshire,234
54588,04-10-2020,1932,0,113523,New Jersey,682
365,04-10-2020,6,41,8297,Montana,165
2584,04-10-2020,120,0,22749,Nevada,0
170512,04-10-2020,7844,45768,417885,New York,20249
5878,04-10-2020,231,1755,58573,Ohio,0
1794,04-10-2020,88,428,22164,Oklahoma,790
1321,04-10-2020,44,326,25627,Oregon,0
1091,04-10-2020,19,0,27098,New Mexico,217
19180,04-11-2020,677,0,92149,Illinois,0
7435,04-11-2020,330,0,39215,Indiana,0
1268,04-11-2020,55,293,12343,Kansas,0
1693,04-11-2020,90,459,24288,Kentucky,464
7694,04-11-2020,298,1709,47238,Maryland,431
22766,04-11-2020,946,2507,108881,Massachusetts,0
616,04-11-2020,19,114,6704,Maine,256
30980,04-11-2020,2081,0,93221,Michigan,595
1806,04-11-2020,64,340,38704,Minnesota,729
1396,04-11-2020,25,128,13764,Idaho,0
20014,04-11-2020,806,0,96915,Louisiana,0
1510,04-11-2020,34,0,17132,Iowa,585
11510,04-11-2020,494,0,39831,Connecticut,0
133,04-11-2020,5,0,826,Guam,58
12159,04-11-2020,428,2479,51715,Georgia,0
18494,04-11-2020,438,2661,172933,Florida,0
1479,04-11-2020,43,0,11103,Delaware,191
1778,04-11-2020,47,0,10039,District of Columbia,447
6510,04-11-2020,250,1312,32653,Colorado,0
20615,04-11-2020,609,0,173219,California,0
3393,04-11-2020,108,1037,40530,Arizona,0
0,04-11-2020,0,0,3,American Samoa,0
1226,04-11-2020,24,130,18578,Arkansas,340
3191,04-11-2020,91,402,21249,Alabama,0
257,04-11-2020,8,31,7732,Alaska,63
465,04-11-2020,8,43,17531,Hawaii,284
4024,04-11-2020,109,0,43172,Missouri,0
11,04-11-2020,2,0,38,Northern Mariana Islands,0
377,04-11-2020,6,46,8581,Montana,169
261,04-11-2020,0,37,5459,Wyoming,129
577,04-11-2020,5,0,15452,West Virginia,63
3822,04-11-2020,137,950,38502,Wisconsin,0
11605,04-11-2020,494,0,130562,Washington,0
733,04-11-2020,25,0,8796,Vermont,15
51,04-11-2020,1,0,350,Virgin Islands,43
5077,04-11-2020,130,0,37999,Virginia,0
2206,04-11-2020,18,190,42546,Utah,0
12561,04-11-2020,254,0,120533,Texas,1617
5114,04-11-2020,101,556,66828,Tennessee,1386
626,04-11-2020,6,33,8004,South Dakota,189
3207,04-11-2020,80,496,30093,South Carolina,0
2349,04-11-2020,56,0,18207,Rhode Island,35
2642,04-11-2020,93,528,21274,Mississippi,0
21655,04-11-2020,494,0,120153,Pennsylvania,0
4312,04-11-2020,80,0,60393,North Carolina,0
293,04-11-2020,7,36,10080,North Dakota,119
700,04-11-2020,17,0,9985,Nebraska,0
788,04-11-2020,42,0,6371,Puerto Rico,0
58151,04-11-2020,2183,0,120193,New Jersey,0
885,04-11-2020,22,134,10493,New Hampshire,234
2700,04-11-2020,125,0,23587,Nevada,0
180458,04-11-2020,8627,48297,440980,New York,22025
6250,04-11-2020,247,1859,60471,Ohio,0
1868,04-11-2020,94,446,22658,Oklahoma,865
1371,04-11-2020,48,338,27224,Oregon,0
1091,04-11-2020,19,0,27098,New Mexico,235
20852,04-12-2020,720,0,100735,Illinois,0
7928,04-12-2020,343,0,42489,Indiana,0
1337,04-12-2020,56,298,13253,Kansas,0
1840,04-12-2020,94,459,24567,Kentucky,464
1864,04-12-2020,70,361,39894,Minnesota,772
25381,04-12-2020,1056,2514,116844,Massachusetts,0
8225,04-12-2020,335,1860,49764,Maryland,456
633,04-12-2020,19,120,6721,Maine,266
31666,04-12-2020,2249,0,96221,Michigan,433
1407,04-12-2020,27,131,14308,Idaho,0
20595,04-12-2020,840,0,104045,Louisiana,0
1587,04-12-2020,41,0,17592,Iowa,674
12035,04-12-2020,554,0,41220,Connecticut,0
133,04-12-2020,5,0,826,Guam,58
12452,04-12-2020,433,2505,54453,Georgia,0
19355,04-12-2020,465,2772,182753,Florida,0
1479,04-12-2020,48,0,11103,Delaware,191
1875,04-12-2020,50,0,10640,District of Columbia,493
6893,04-12-2020,274,1376,34873,Colorado,0
21794,04-12-2020,651,0,190328,California,0
3539,04-12-2020,115,1074,42109,Arizona,0
0,04-12-2020,0,0,3,American Samoa,0
1280,04-12-2020,27,130,19722,Arkansas,367
3525,04-12-2020,93,437,21583,Alabama,0
4160,04-12-2020,110,0,45200,Missouri,0
486,04-12-2020,8,44,17968,Hawaii,300
272,04-12-2020,8,31,8038,Alaska,66
11,04-12-2020,2,0,38,Northern Mariana Islands,0
387,04-12-2020,6,47,8913,Montana,169
2781,04-12-2020,96,548,21413,Mississippi,0
261,04-12-2020,0,40,5459,Wyoming,137
611,04-12-2020,8,0,16257,West Virginia,83
3964,04-12-2020,144,974,39880,Wisconsin,0
11775,04-12-2020,509,0,131993,Washington,0
754,04-12-2020,27,0,9478,Vermont,15
51,04-12-2020,1,0,350,Virgin Islands,43
5274,04-12-2020,141,0,39985,Virginia,0
13484,04-12-2020,271,0,124533,Texas,2014
5308,04-12-2020,101,567,70677,Tennessee,1504
730,04-12-2020,6,43,8553,South Dakota,197
3319,04-12-2020,82,496,31425,South Carolina,0
2665,04-12-2020,63,0,20350,Rhode Island,35
2303,04-12-2020,18,195,44234,Utah,0
22833,04-12-2020,507,0,124890,Pennsylvania,0
897,04-12-2020,44,0,6716,Puerto Rico,0
308,04-12-2020,8,39,10350,North Dakota,121
791,04-12-2020,17,0,10691,Nebraska,0
929,04-12-2020,23,146,10925,New Hampshire,236
61850,04-12-2020,2350,0,126735,New Jersey,0
1174,04-12-2020,20,0,28692,New Mexico,235
4520,04-12-2020,81,0,62139,North Carolina,0
188694,04-12-2020,9385,50919,461601,New York,23887
6604,04-12-2020,253,1948,63243,Ohio,0
1970,04-12-2020,96,446,22760,Oklahoma,865
1527,04-12-2020,52,359,29758,Oregon,0
2836,04-12-2020,128,0,24611,Nevada,0
1426,04-13-2020,27,132,14881,Idaho,0
22025,04-13-2020,794,0,105768,Illinois,0
8236,04-13-2020,350,0,44539,Indiana,0
1376,04-13-2020,62,309,13864,Kansas,0
1963,04-13-2020,97,667,25866,Kentucky,607
26794,04-13-2020,1211,3485,122294,Massachusetts,0
8936,04-13-2020,384,1975,51751,Maryland,603
698,04-13-2020,19,124,12306,Maine,273
32702,04-13-2020,2391,0,99765,Michigan,447
1710,04-13-2020,43,0,18696,Iowa,741
21016,04-13-2020,884,0,108091,Louisiana,0
499,04-13-2020,9,44,18844,Hawaii,310
2012,04-13-2020,70,361,40679,Minnesota,772
13315,04-13-2020,464,2589,57021,Georgia,0
20601,04-13-2020,483,2833,196207,Florida,0
1625,04-13-2020,53,0,11820,Delaware,213
1955,04-13-2020,53,0,10934,District of Columbia,507
13381,04-13-2020,602,0,44309,Connecticut,0
7684,04-13-2020,304,1472,37534,Colorado,0
22348,04-13-2020,687,0,190882,California,0
3702,04-13-2020,122,1122,43347,Arizona,0
0,04-13-2020,0,0,3,American Samoa,0
1410,04-13-2020,30,130,20804,Arkansas,391
3734,04-13-2020,99,457,29182,Alabama,0
277,04-13-2020,8,32,7830,Alaska,85
133,04-13-2020,5,0,903,Guam,58
4388,04-13-2020,114,0,45428,Missouri,0
2363,04-13-2020,18,201,45787,Utah,218
2942,04-13-2020,98,549,30984,Mississippi,0
626,04-13-2020,9,164,16655,West Virginia,85
4080,04-13-2020,154,993,40849,Wisconsin,0
12079,04-13-2020,526,0,136213,Washington,0
761,04-13-2020,28,0,10036,Vermont,15
51,04-13-2020,1,0,373,Virgin Islands,43
5747,04-13-2020,149,0,41401,Virginia,0
275,04-13-2020,1,41,5964,Wyoming,138
13906,04-13-2020,287,0,133226,Texas,2269
5610,04-13-2020,109,579,76195,Tennessee,1671
868,04-13-2020,6,44,9002,South Dakota,207
3319,04-13-2020,82,496,31425,South Carolina,0
2976,04-13-2020,73,331,20661,Rhode Island,135
903,04-13-2020,45,0,6863,Puerto Rico,0
11,04-13-2020,2,0,38,Northern Mariana Islands,0
1584,04-13-2020,53,369,31121,Oregon,0
394,04-13-2020,7,47,9098,Montana,171
4816,04-13-2020,86,0,63388,North Carolina,0
331,04-13-2020,8,40,10781,North Dakota,127
24199,04-13-2020,524,0,129792,Pennsylvania,0
985,04-13-2020,23,152,11207,New Hampshire,239
814,04-13-2020,17,0,10972,Nebraska,0
1245,04-13-2020,26,0,30515,New Mexico,295
2971,04-13-2020,133,0,25464,Nevada,0
195031,04-13-2020,10056,52936,478357,New York,23887
6975,04-13-2020,274,2033,65112,Ohio,0
2069,04-13-2020,99,457,22859,Oklahoma,865
64584,04-13-2020,2443,0,129469,New Jersey,0
1453,04-14-2020,33,135,15114,Idaho,0
23247,04-14-2020,868,0,110616,Illinois,0
8527,04-14-2020,388,0,46017,Indiana,0
1426,04-14-2020,69,327,14147,Kansas,0
33613,04-14-2020,2532,0,104288,Michigan,452
21518,04-14-2020,1013,0,118422,Louisiana,0
28109,04-14-2020,1329,3616,126929,Massachusetts,0
9472,04-14-2020,421,2122,53733,Maryland,607
734,04-14-2020,20,124,12342,Maine,292
1899,04-14-2020,49,0,18885,Iowa,741
2048,04-14-2020,104,673,26683,Kentucky,629
504,04-14-2020,9,44,19420,Hawaii,315
7691,04-14-2020,308,1493,38742,Colorado,0
14223,04-14-2020,501,2769,61795,Georgia,0
21367,04-14-2020,537,3060,203180,Florida,0
1761,04-14-2020,60,0,12304,Delaware,277
2058,04-14-2020,67,0,11284,District of Columbia,518
13989,04-14-2020,671,0,45841,Connecticut,0
23338,04-14-2020,758,0,202208,California,0
3806,04-14-2020,131,1171,44096,Arizona,249
0,04-14-2020,0,0,3,American Samoa,0
1480,04-14-2020,30,130,21131,Arkansas,427
3876,04-14-2020,110,493,33117,Alabama,0
285,04-14-2020,9,32,8348,Alaska,98
2165,04-14-2020,79,405,41870,Minnesota,830
133,04-14-2020,5,0,944,Guam,66
4686,04-14-2020,133,0,47978,Missouri,0
13,04-14-2020,2,0,40,Northern Mariana Islands,0
3087,04-14-2020,111,596,37878,Mississippi,0
640,04-14-2020,9,164,17038,West Virginia,147
4246,04-14-2020,170,1049,42243,Wisconsin,0
12303,04-14-2020,542,0,140522,Washington,0
770,04-14-2020,29,0,10261,Vermont,15
51,04-14-2020,1,0,377,Virgin Islands,44
6171,04-14-2020,154,0,42763,Virginia,721
2412,04-14-2020,19,213,46476,Utah,218
14624,04-14-2020,318,0,146467,Texas,2580
5823,04-14-2020,124,633,78831,Tennessee,1969
988,04-14-2020,6,45,9296,South Dakota,261
3553,04-14-2020,97,675,33872,South Carolina,0
3251,04-14-2020,80,331,22900,Rhode Island,135
923,04-14-2020,45,0,7207,Puerto Rico,0
275,04-14-2020,1,43,5964,Wyoming,140
1633,04-14-2020,55,381,32363,Oregon,0
399,04-14-2020,7,50,9234,Montana,197
5024,04-14-2020,108,0,65039,North Carolina,0
341,04-14-2020,9,42,10916,North Dakota,138
25345,04-14-2020,584,0,133631,Pennsylvania,0
1020,04-14-2020,23,152,11610,New Hampshire,249
871,04-14-2020,18,0,11357,Nebraska,0
1345,04-14-2020,31,181,31970,New Mexico,304
3088,04-14-2020,141,0,26661,Nevada,0
202208,04-14-2020,10834,54653,499143,New York,25589
7280,04-14-2020,324,2156,68001,Ohio,0
2184,04-14-2020,108,488,28269,Oklahoma,1060
68824,04-14-2020,2805,0,139774,New Jersey,0
1464,04-15-2020,39,141,15398,Idaho,0
24593,04-15-2020,948,0,116929,Illinois,0
8955,04-15-2020,436,0,48396,Indiana,0
1494,04-15-2020,76,342,14668,Kansas,0
34533,04-15-2020,2672,0,108361,Michigan,452
21951,04-15-2020,1103,0,121928,Louisiana,0
29970,04-15-2020,1502,3637,132760,Massachusetts,0
10032,04-15-2020,469,2231,55763,Maryland,607
770,04-15-2020,24,126,14846,Maine,305
1995,04-15-2020,53,0,19869,Iowa,908
2210,04-15-2020,115,687,27697,Kentucky,653
517,04-15-2020,9,45,19803,Hawaii,333
7941,04-15-2020,329,1556,39580,Colorado,0
14987,04-15-2020,552,2922,64090,Georgia,0
22511,04-15-2020,609,3344,213509,Florida,0
2014,04-15-2020,67,0,13102,Delaware,354
2197,04-15-2020,72,0,11525,District of Columbia,530
14755,04-15-2020,868,0,50143,Connecticut,0
24424,04-15-2020,821,0,216486,California,0
3962,04-15-2020,142,1213,45310,Arizona,385
0,04-15-2020,0,0,3,American Samoa,0
1569,04-15-2020,33,130,21834,Arkansas,489
4113,04-15-2020,121,525,34077,Alabama,0
293,04-15-2020,9,34,8664,Alaska,106
2321,04-15-2020,87,445,43566,Minnesota,853
133,04-15-2020,5,0,976,Guam,73
4895,04-15-2020,147,0,49012,Missouri,0
13,04-15-2020,2,0,40,Northern Mariana Islands,0
3360,04-15-2020,122,645,38151,Mississippi,0
702,04-15-2020,10,164,17656,West Virginia,211
4453,04-15-2020,182,1091,43779,Wisconsin,0
12619,04-15-2020,551,0,144668,Washington,0
779,04-15-2020,30,0,10692,Vermont,15
51,04-15-2020,1,0,382,Virgin Islands,44
6500,04-15-2020,195,1048,44169,Virginia,752
2542,04-15-2020,20,221,47614,Utah,218
15492,04-15-2020,364,0,151810,Texas,3150
6079,04-15-2020,135,663,80896,Tennessee,2196
1168,04-15-2020,6,51,9859,South Dakota,329
3656,04-15-2020,107,675,34733,South Carolina,0
3529,04-15-2020,87,331,25897,Rhode Island,168
974,04-15-2020,51,0,7799,Puerto Rico,0
287,04-15-2020,2,43,6329,Wyoming,129
1663,04-15-2020,58,401,33351,Oregon,0
404,04-15-2020,7,51,9583,Montana,209
5123,04-15-2020,117,0,67827,North Carolina,0
365,04-15-2020,9,44,11317,North Dakota,142
26490,04-15-2020,647,0,137584,Pennsylvania,0
1139,04-15-2020,32,178,12166,New Hampshire,365
901,04-15-2020,20,0,11729,Nebraska,0
1407,04-15-2020,36,181,32850,New Mexico,340
3211,04-15-2020,150,0,27655,Nevada,0
213779,04-15-2020,11586,56968,526012,New York,28004
7791,04-15-2020,361,2237,71552,Ohio,0
2263,04-15-2020,123,510,29219,Oklahoma,1115
71030,04-15-2020,3156,0,144021,New Jersey,0
1587,04-16-2020,41,143,16242,Idaho,0
25733,04-16-2020,1072,0,122589,Illinois,0
9542,04-16-2020,477,0,51115,Indiana,0
1588,04-16-2020,80,359,16122,Kansas,0
35455,04-16-2020,2841,0,113729,Michigan,617
22532,04-16-2020,1156,0,126586,Louisiana,0
32492,04-16-2020,1667,3726,142590,Massachusetts,0
10784,04-16-2020,499,2451,58843,Maryland,736
796,04-16-2020,27,130,14872,Maine,333
2141,04-16-2020,60,0,20675,Iowa,987
2291,04-16-2020,122,807,28324,Kentucky,862
530,04-16-2020,9,45,20700,Hawaii,359
8280,04-16-2020,357,1636,40533,Colorado,0
15669,04-16-2020,587,3108,67939,Georgia,0
22897,04-16-2020,646,3460,219248,Florida,0
2075,04-16-2020,70,0,13350,Delaware,378
2350,04-16-2020,81,0,12150,District of Columbia,552
15884,04-16-2020,971,0,53122,Connecticut,0
26182,04-16-2020,890,0,246400,California,0
4234,04-16-2020,150,1258,47398,Arizona,460
0,04-16-2020,0,0,3,American Samoa,0
1620,04-16-2020,37,0,22675,Arkansas,548
4345,04-16-2020,133,553,36391,Alabama,0
300,04-16-2020,9,35,8735,Alaska,110
2486,04-16-2020,94,475,45022,Minnesota,926
133,04-16-2020,5,0,1003,Guam,86
5111,04-16-2020,152,0,50648,Missouri,0
13,04-16-2020,2,0,40,Northern Mariana Islands,0
3624,04-16-2020,129,682,38415,Mississippi,0
739,04-16-2020,13,0,18306,West Virginia,223
4636,04-16-2020,197,1121,45610,Wisconsin,0
12872,04-16-2020,571,0,149016,Washington,0
792,04-16-2020,35,0,11051,Vermont,15
51,04-16-2020,1,0,408,Virgin Islands,46
6889,04-16-2020,208,1114,46444,Virginia,951
2683,04-16-2020,21,238,49678,Utah,357
16455,04-16-2020,393,0,158547,Texas,3677
6262,04-16-2020,141,691,85049,Tennessee,2786
1311,04-16-2020,7,55,10550,South Dakota,373
3656,04-16-2020,107,675,34733,South Carolina,0
3838,04-16-2020,105,331,28064,Rhode Island,182
1043,04-16-2020,56,0,8358,Puerto Rico,0
296,04-16-2020,2,43,6427,Wyoming,148
1736,04-16-2020,64,414,34938,Oregon,0
415,04-16-2020,7,52,9936,Montana,218
5465,04-16-2020,131,0,70917,North Carolina,0
393,04-16-2020,9,45,11704,North Dakota,163
27735,04-16-2020,707,0,141470,Pennsylvania,0
1139,04-16-2020,32,178,12166,New Hampshire,365
952,04-16-2020,21,0,12294,Nebraska,0
1484,04-16-2020,36,215,33394,New Mexico,353
3321,04-16-2020,158,0,28451,Nevada,0
222284,04-16-2020,12192,59052,550579,New York,30800
8414,04-16-2020,389,2331,74840,Ohio,0
2357,04-16-2020,131,528,30899,Oklahoma,1240
75317,04-16-2020,3518,0,151830,New Jersey,0
1609,04-17-2020,41,148,16652,Idaho,390
27575,04-17-2020,1134,0,130163,Illinois,0
10154,04-17-2020,519,0,54785,Indiana,0
1705,04-17-2020,84,375,16901,Kansas,0
36320,04-17-2020,2984,0,119588,Michigan,629
23118,04-17-2020,1213,0,131987,Louisiana,0
35125,04-17-2020,1822,3756,152320,Massachusetts,0
11572,04-17-2020,541,2612,62009,Maryland,736
827,04-17-2020,29,133,14903,Maine,352
2332,04-17-2020,64,0,21792,Iowa,1007
2429,04-17-2020,129,971,29747,Kentucky,956
541,04-17-2020,9,45,21857,Hawaii,374
8675,04-17-2020,374,1693,41830,Colorado,0
17194,04-17-2020,650,3324,71684,Georgia,0
24119,04-17-2020,699,3665,234837,Florida,0
2323,04-17-2020,76,0,14017,Delaware,423
2476,04-17-2020,86,0,12643,District of Columbia,573
16809,04-17-2020,1036,0,55462,Connecticut,0
27528,04-17-2020,985,0,251614,California,0
4507,04-17-2020,169,1289,49230,Arizona,539
0,04-17-2020,0,0,3,American Samoa,0
1695,04-17-2020,37,0,23494,Arkansas,593
4530,04-17-2020,144,594,37848,Alabama,0
309,04-17-2020,9,36,9450,Alaska,128
2668,04-17-2020,111,518,46488,Minnesota,955
133,04-17-2020,5,0,1073,Guam,97
5283,04-17-2020,165,0,51717,Missouri,0
296,04-17-2020,2,43,6427,Wyoming,148
3793,04-17-2020,140,736,38584,Mississippi,0
754,04-17-2020,13,0,18681,West Virginia,223
4839,04-17-2020,205,1153,47204,Wisconsin,0
13174,04-17-2020,585,0,153468,Washington,0
802,04-17-2020,35,0,11615,Vermont,15
51,04-17-2020,2,0,424,Virgin Islands,46
7491,04-17-2020,231,1221,48997,Virginia,1110
2805,04-17-2020,23,244,55771,Utah,443
17371,04-17-2020,428,0,169536,Texas,4190
6589,04-17-2020,142,711,87273,Tennessee,3017
1411,04-17-2020,7,63,11062,South Dakota,457
3931,04-17-2020,109,675,36284,South Carolina,0
4177,04-17-2020,118,331,30761,Rhode Island,196
1068,04-17-2020,58,0,8932,Puerto Rico,0
13,04-17-2020,2,0,55,Northern Mariana Islands,0
1785,04-17-2020,70,427,36321,Oregon,0
422,04-17-2020,8,54,10244,Montana,233
5859,04-17-2020,152,0,72981,North Carolina,0
439,04-17-2020,9,47,12342,North Dakota,172
29441,04-17-2020,756,0,147373,Pennsylvania,0
1287,04-17-2020,37,190,12708,New Hampshire,455
1066,04-17-2020,24,0,13104,Nebraska,0
1597,04-17-2020,44,230,34488,New Mexico,353
3524,04-17-2020,162,0,29762,Nevada,0
229642,04-17-2020,12822,61120,573223,New York,33392
9107,04-17-2020,418,2424,77926,Ohio,0
2465,04-17-2020,136,528,33620,Oklahoma,1331
78467,04-17-2020,3840,0,157449,New Jersey,0
1655,04-18-2020,43,151,16947,Idaho,453
29160,04-18-2020,1259,0,137404,Illinois,0
10641,04-18-2020,545,0,56873,Indiana,0
