Date,Province_State,Recovered,Deaths,People_Hospitalized,Confirmed,People_Tested
04-02-2020,New York,7434,2373,22786,92381,238965
04-02-2020,Ohio,0,81,802,2902,34918
04-02-2020,Oklahoma,0,34,257,879,2144
04-02-2020,Oregon,0,21,188,826,16085
04-02-2020,Nevada,0,38,0,1458,14046
04-03-2020,Indiana,0,102,0,3437,17835
04-03-2020,Idaho,0,9,56,891,7945
04-03-2020,Illinois,0,210,0,8904,48048
04-03-2020,Kansas,0,17,151,620,7074
04-03-2020,Michigan,56,479,0,15252,48922
04-03-2020,Louisiana,0,370,0,10297,53645
04-03-2020,Massachusetts,0,265,966,10303,62988
04-03-2020,Maryland,159,84,664,2758,23690
04-03-2020,Maine,113,9,75,432,6520
04-03-2020,Iowa,188,11,138,699,9453
04-03-2020,Kentucky,0,31,0,770,12804
04-03-2020,Hawaii,72,2,15,285,10491
04-03-2020,Alaska,0,3,15,157,6016
04-03-2020,Georgia,0,184,1158,5831,25265
04-03-2020,Florida,0,163,1287,9585,91722
04-03-2020,Delaware,71,14,0,450,5445
04-03-2020,District of Columbia,206,15,0,757,5584
04-03-2020,Connecticut,0,131,0,4914,20015
04-03-2020,Colorado,0,97,710,3728,20411
04-03-2020,California,0,237,0,10701,35300
04-03-2020,Arizona,0,41,0,1769,24673
04-03-2020,American Samoa,0,0,0,0,3
04-03-2020,Arkansas,60,12,105,704,9699
04-03-2020,Alabama,0,35,0,1432,9619
04-03-2020,Minnesota,0,22,156,789,24227
04-03-2020,Guam,14,4,0,84,543
04-03-2020,Missouri,0,19,0,2113,21470
04-03-2020,Ohio,0,91,895,3312,38375
04-03-2020,Mississippi,0,29,420,1358,6111
04-03-2020,Wyoming,37,0,21,162,2866
04-03-2020,West Virginia,0,2,1,237,6367
04-03-2020,Wisconsin,0,37,487,1912,24289
04-03-2020,Washington,0,338,0,9185,99929
04-03-2020,Vermont,15,17,45,460,5325
04-03-2020,Virgin Islands,29,0,0,38,192
04-03-2020,Virginia,0,46,312,2012,19005
04-03-2020,Utah,0,7,106,1246,24248
04-03-2020,Texas,38,90,0,5330,55764
04-03-2020,Tennessee,248,37,293,3067,37839
04-03-2020,Northern Mariana Islands,0,1,0,8,21
04-03-2020,South Carolina,0,31,241,1554,6995
04-03-2020,Rhode Island,35,14,0,709,5566
04-03-2020,South Dakota,69,2,17,187,4780
04-03-2020,Pennsylvania,0,102,852,8420,62115
04-03-2020,Montana,0,5,24,243,5576
04-03-2020,North Carolina,0,19,0,2093,31598
04-03-2020,North Dakota,55,3,29,173,5798
04-03-2020,Puerto Rico,0,15,0,378,2427
04-03-2020,New Hampshire,101,5,73,479,7054
04-03-2020,Nebraska,0,6,0,279,4766
04-03-2020,New Mexico,26,7,0,403,14778
04-03-2020,Nevada,0,43,0,1514,14532
04-03-2020,New York,8886,2935,26210,102863,260520
04-03-2020,Oklahoma,383,38,289,988,2303
04-03-2020,Oregon,0,22,204,899,17434
04-03-2020,New Jersey,0,646,0,29895,67503
04-04-2020,Indiana,0,116,0,3953,19800
04-04-2020,Iowa,188,14,153,786,10240
04-04-2020,Idaho,0,10,62,1013,8870
04-04-2020,Illinois,0,243,0,10357,53581
04-04-2020,Kansas,0,21,172,698,7578
04-04-2020,Hawaii,78,3,18,319,12278
04-04-2020,Massachusetts,0,304,1370,11637,68828
04-04-2020,Maryland,159,101,821,3125,25610
04-04-2020,Maine,140,10,83,456,6544
04-04-2020,Michigan,56,540,0,16395,53800
04-04-2020,Kentucky,0,37,0,831,15572
04-04-2020,Guam,20,4,0,93,565
04-04-2020,Louisiana,0,409,0,12496,58498
04-04-2020,Florida,0,191,1462,11111,102067
04-04-2020,Delaware,71,14,0,593,6467
04-04-2020,District of Columbia,235,21,0,902,6438
04-04-2020,Connecticut,0,165,0,5276,22029
04-04-2020,Colorado,0,111,823,4173,22071
04-04-2020,California,0,276,0,12026,113700
04-04-2020,Arizona,0,52,0,2019,27160
04-04-2020,American Samoa,0,0,0,0,3
04-04-2020,Arkansas,79,14,106,743,10370
04-04-2020,Alabama,0,43,212,1580,10853
04-04-2020,Alaska,0,5,16,171,6040
04-04-2020,Minnesota,416,24,180,865,25423
04-04-2020,Georgia,0,201,1239,6160,26294
04-04-2020,Missouri,0,24,0,2291,24905
04-04-2020,Mississippi,0,35,436,1455,6588
04-04-2020,Northern Mariana Islands,0,1,0,8,21
04-04-2020,West Virginia,0,2,0,282,7686
04-04-2020,Wisconsin,0,56,588,2112,25971
04-04-2020,Washington,0,365,0,9429,102548
04-04-2020,Vermont,15,20,45,512,5754
04-04-2020,Virgin Islands,34,0,0,40,224
04-04-2020,Virginia,0,52,390,2407,21552
04-04-2020,Utah,0,8,117,1428,28043
04-04-2020,Texas,38,105,0,6110,63751
04-04-2020,South Dakota,76,2,19,212,5224
04-04-2020,South Carolina,0,40,241,1917,18314
04-04-2020,Rhode Island,35,17,0,806,6390
04-04-2020,Puerto Rico,0,18,0,452,3057
04-04-2020,Pennsylvania,0,136,1004,10017,70030
04-04-2020,Tennessee,416,43,311,3321,41391
04-04-2020,Oklahoma,0,42,316,1159,2521
04-04-2020,Montana,0,5,24,265,6177
04-04-2020,Oregon,0,26,239,999,17534
04-04-2020,North Carolina,0,24,0,2402,38773
04-04-2020,North Dakota,63,3,30,186,6207
04-04-2020,Nebraska,0,6,0,321,5379
04-04-2020,Wyoming,49,0,23,187,3132
04-04-2020,New Hampshire,144,7,80,540,7505
04-04-2020,New Mexico,26,10,0,495,15632
04-04-2020,Nevada,0,46,0,1742,16163
04-04-2020,New York,10478,3565,29471,113704,283621
04-04-2020,Ohio,0,102,1006,3739,41871
04-04-2020,New Jersey,0,846,0,34124,75356
04-05-2020,Indiana,0,127,0,4411,22652
04-05-2020,Idaho,0,10,66,1077,10261
04-05-2020,Illinois,0,274,0,11256,58983
04-05-2020,Kansas,0,22,183,747,8223
04-05-2020,Michigan,56,617,0,17567,57898
04-05-2020,Louisiana,0,477,0,13010,60325
04-05-2020,Massachusetts,0,370,1632,12402,71967
04-05-2020,Maryland,159,122,936,3609,28337
04-05-2020,Maine,156,10,86,470,6558
04-05-2020,Iowa,188,22,165,868,10841
04-05-2020,Kentucky,0,40,0,917,16663
04-05-2020,Hawaii,82,4,19,351,12955
04-05-2020,Connecticut,0,189,0,5675,23270
04-05-2020,Georgia,0,211,1283,6647,27832
04-05-2020,Florida,0,218,1572,12151,113404
04-05-2020,Delaware,71,14,0,673,6994
04-05-2020,District of Columbia,258,22,0,998,6834
04-05-2020,Colorado,0,126,875,4565,23900
04-05-2020,California,0,319,0,13438,116533
04-05-2020,Arizona,0,64,0,2269,27410
04-05-2020,American Samoa,0,0,0,0,3
04-05-2020,Arkansas,97,16,130,830,11242
04-05-2020,Alabama,0,45,231,1796,13078
04-05-2020,Alaska,0,6,20,185,6284
04-05-2020,Minnesota,422,29,202,935,26777
04-05-2020,Guam,23,4,0,112,605
04-05-2020,Missouri,0,34,0,2367,27249
04-05-2020,Northern Mariana Islands,0,1,0,8,21
04-05-2020,Mississippi,0,43,475,1638,7218
04-05-2020,West Virginia,0,3,0,324,8838
04-05-2020,Wisconsin,0,68,624,2267,27436
04-05-2020,Washington,0,386,0,9649,104505
04-05-2020,Vermont,15,22,45,543,6373
04-05-2020,Virgin Islands,34,1,0,42,248
04-05-2020,Virginia,0,51,431,2637,23671
04-05-2020,Utah,0,8,124,1605,30892
04-05-2020,Texas,38,127,0,6812,70938
04-05-2020,Tennessee,295,44,328,3633,45300
04-05-2020,South Dakota,84,2,22,240,5593
04-05-2020,South Carolina,0,44,241,2049,18976
04-05-2020,Rhode Island,35,25,0,922,7181
04-05-2020,Puerto Rico,0,20,0,475,3548
04-05-2020,Wyoming,50,0,23,197,3237
04-05-2020,Oregon,0,27,258,1068,20624
04-05-2020,Montana,0,6,24,286,6603
04-05-2020,North Carolina,0,31,0,2585,40045
04-05-2020,North Dakota,63,3,31,207,6787
04-05-2020,Pennsylvania,0,150,1072,11510,77771
04-05-2020,New Hampshire,146,9,86,621,8032
04-05-2020,Nebraska,0,8,0,363,5921
04-05-2020,New Mexico,54,11,0,543,16828
04-05-2020,Nevada,0,46,0,1836,16831
04-05-2020,New York,12187,4159,32293,122031,302280
04-05-2020,Ohio,0,119,1104,4043,43756
04-05-2020,Oklahoma,0,46,330,1252,2653
04-05-2020,New Jersey,0,917,0,37505,82166
04-06-2020,Idaho,0,10,77,1101,10995
04-06-2020,Illinois,0,307,0,12262,62942
04-06-2020,Indiana,0,139,0,4944,26191
04-06-2020,Kansas,0,25,198,845,9084
04-06-2020,Michigan,56,727,0,18850,61970
04-06-2020,Louisiana,0,512,0,14867,69166
04-06-2020,Massachusetts,0,448,1667,13739,76459
04-06-2020,Maryland,184,138,1059,4045,29617
04-06-2020,Maine,158,10,92,499,6587
04-06-2020,Iowa,284,25,179,946,11599
04-06-2020,Kentucky,0,45,0,955,18767
04-06-2020,Hawaii,85,4,21,371,13526
04-06-2020,Colorado,0,140,924,4950,25773
04-06-2020,Georgia,0,229,1332,7314,31274
04-06-2020,Florida,0,236,1682,13324,123274
04-06-2020,Delaware,71,14,0,673,6994
04-06-2020,District of Columbia,287,24,0,1097,7453
04-06-2020,Connecticut,0,206,0,6906,26686
04-06-2020,California,0,343,0,14336,117431
04-06-2020,Arizona,0,65,0,2456,32534
04-06-2020,American Samoa,0,0,0,0,3
04-06-2020,Arkansas,102,16,137,875,12845
04-06-2020,Alabama,0,50,240,1968,14765
04-06-2020,Alaska,0,6,23,191,6883
04-06-2020,Minnesota,440,30,223,986,28128
04-06-2020,Guam,25,4,0,113,618
04-06-2020,Missouri,0,39,0,2722,29835
04-06-2020,Wyoming,52,0,23,210,3929
04-06-2020,Mississippi,0,51,475,1738,20370
04-06-2020,West Virginia,0,4,0,345,9940
04-06-2020,Wisconsin,0,77,668,2440,29014
04-06-2020,Washington,0,407,0,9973,109650
04-06-2020,Vermont,15,23,45,575,6736
04-06-2020,Virgin Islands,36,1,0,43,265
04-06-2020,Virginia,0,54,497,2878,24521
04-06-2020,Utah,0,13,138,1675,33394
04-06-2020,Northern Mariana Islands,0,1,0,8,21
04-06-2020,Tennessee,356,65,352,3802,47350
04-06-2020,South Dakota,91,4,23,288,6020
04-06-2020,South Carolina,0,44,241,2049,18976
04-06-2020,Rhode Island,35,27,0,1082,8481
04-06-2020,Puerto Rico,0,21,0,513,3945
04-06-2020,Texas,38,140,0,7276,85357
04-06-2020,Oregon,0,27,258,1132,21801
04-06-2020,Pennsylvania,0,162,1145,12980,83854
04-06-2020,Montana,0,6,24,299,6790
04-06-2020,North Carolina,0,33,0,2870,40726
04-06-2020,North Dakota,74,3,32,225,7213
04-06-2020,New Hampshire,147,9,92,669,8370
04-06-2020,Nebraska,0,8,0,409,6787
04-06-2020,New Mexico,130,12,0,624,19136
04-06-2020,Nevada,0,46,0,1953,17629
04-06-2020,New York,13366,4758,34377,130689,320811
04-06-2020,Ohio,0,142,1214,4450,48378
04-06-2020,Oklahoma,522,51,340,1327,2749
04-06-2020,New Jersey,0,1003,0,41090,89032
04-07-2020,Indiana,0,173,0,5507,28764
04-07-2020,Idaho,0,13,83,1170,11246
04-07-2020,Iowa,341,26,193,1048,12718
04-07-2020,Illinois,0,380,0,13549,68732
04-07-2020,Kansas,0,27,223,900,9514
04-07-2020,Maine,176,12,99,519,6607
04-07-2020,Kentucky,0,59,0,1008,19955
04-07-2020,Louisiana,0,582,0,16284,74655
04-07-2020,Massachusetts,0,515,1831,15104,81374
04-07-2020,Maryland,288,160,1106,4371,31627
04-07-2020,Michigan,56,845,0,19823,65373
04-07-2020,Hawaii,89,5,26,387,13542
04-07-2020,New Mexico,133,12,0,686,21825
04-07-2020,Georgia,0,329,1774,8818,33713
04-07-2020,Florida,0,296,1999,14747,138162
04-07-2020,Delaware,144,16,0,928,8556
04-07-2020,District of Columbia,318,22,0,1211,7823
04-07-2020,Connecticut,0,277,0,7781,29036
04-07-2020,Colorado,0,150,994,5172,26875
04-07-2020,California,0,374,0,15865,131229
04-07-2020,Arizona,0,73,0,2575,33375
04-07-2020,American Samoa,0,0,0,0,3
04-07-2020,Arkansas,142,16,148,946,13638
04-07-2020,Alabama,0,56,271,2119,14916
04-07-2020,Alaska,29,6,23,213,6913
04-07-2020,Minnesota,515,34,242,1069,29260
04-07-2020,Guam,27,4,0,121,650
04-07-2020,Missouri,0,53,0,3037,31969
04-07-2020,Oklahoma,612,67,376,1472,13293
04-07-2020,Mississippi,0,59,377,1915,20547
04-07-2020,Northern Mariana Islands,0,2,0,8,23
04-07-2020,Wyoming,62,0,33,216,4005
04-07-2020,West Virginia,0,4,0,412,12059
04-07-2020,Wisconsin,0,92,745,2578,31090
04-07-2020,Washington,0,429,0,10236,114891
04-07-2020,Vermont,15,23,45,608,7253
04-07-2020,Virgin Islands,36,1,0,43,265
04-07-2020,Utah,0,13,148,1738,34647
04-07-2020,Texas,38,154,0,8262,88649
04-07-2020,Tennessee,466,72,408,4138,52874
04-07-2020,South Dakota,98,6,23,320,6268
04-07-2020,South Carolina,0,51,241,2417,23680
04-07-2020,Virginia,0,63,563,3333,28645
04-07-2020,Puerto Rico,0,23,0,573,4539
04-07-2020,Rhode Island,35,30,0,1230,10307
04-07-2020,North Carolina,0,46,0,3221,41082
04-07-2020,North Dakota,82,4,33,237,7703
04-07-2020,Nebraska,0,10,0,447,7258
04-07-2020,New Jersey,0,1232,0,44416,94974
04-07-2020,New Hampshire,151,9,103,715,8734
04-07-2020,Montana,0,6,28,319,6985
04-07-2020,New York,14590,5489,36932,138863,340058
04-07-2020,Ohio,0,167,1354,4782,50838
04-07-2020,Oregon,0,33,324,1181,23007
04-07-2020,Pennsylvania,0,240,0,14559,91278
04-07-2020,Nevada,0,58,0,2087,18639
04-08-2020,Kansas,0,38,223,1046,10183
04-08-2020,Illinois,0,462,0,15078,75066
04-08-2020,Indiana,0,203,0,5943,30869
04-08-2020,Kentucky,0,65,0,1149,21604
04-08-2020,Minnesota,593,39,271,1154,30753
04-08-2020,Massachusetts,0,615,2119,16692,87541
04-08-2020,Maryland,365,191,1210,5529,38462
04-08-2020,Maine,187,14,101,537,6625
04-08-2020,Michigan,56,959,0,20589,66139
04-08-2020,Idaho,0,15,93,1210,11898
04-08-2020,Louisiana,0,652,0,17030,81406
04-08-2020,Iowa,431,27,193,1145,13966
04-08-2020,Alaska,32,7,27,226,7068
04-08-2020,Guam,31,4,0,125,687
04-08-2020,Georgia,0,362,1993,9901,38787
04-08-2020,Delaware,144,16,0,928,8556
04-08-2020,District of Columbia,361,27,0,1440,8283
04-08-2020,Connecticut,0,277,0,7781,29036
04-08-2020,Colorado,0,179,1079,5429,28094
04-08-2020,California,0,442,0,16957,144264
04-08-2020,Arizona,0,80,0,2726,34564
04-08-2020,American Samoa,0,0,0,0,3
04-08-2020,Arkansas,208,18,130,1000,14530
04-08-2020,Alabama,0,66,314,2369,19122
04-08-2020,Missouri,0,58,0,3327,34110
04-08-2020,Hawaii,113,5,42,410,15149
04-08-2020,Northern Mariana Islands,0,2,0,11,38
04-08-2020,Florida,0,309,2062,15455,143134
04-08-2020,Montana,135,6,31,332,7398
04-08-2020,Mississippi,0,67,410,2003,20635
04-08-2020,Wyoming,62,0,33,221,4064
04-08-2020,West Virginia,0,4,0,462,12545
04-08-2020,Wisconsin,0,99,790,2756,32871
04-08-2020,Washington,0,443,0,10518,119698
04-08-2020,Vermont,15,23,50,631,7632
04-08-2020,Virgin Islands,39,1,0,45,287
04-08-2020,Virginia,0,75,615,3645,30645
04-08-2020,Texas,38,177,0,9353,96258
04-08-2020,Tennessee,592,79,449,4362,56618
04-08-2020,South Dakota,146,6,26,393,6748
04-08-2020,South Carolina,0,63,241,2552,24634
04-08-2020,Rhode Island,35,35,0,1450,12132
04-08-2020,Utah,0,13,158,1846,36116
04-08-2020,Pennsylvania,0,309,0,16239,98538
04-08-2020,North Carolina,0,53,0,3426,42987
04-08-2020,Puerto Rico,0,24,0,620,4886
04-08-2020,North Dakota,98,4,34,251,8552
04-08-2020,Nebraska,0,12,0,519,7961
04-08-2020,New Hampshire,211,18,118,788,9177
04-08-2020,New Mexico,171,13,0,794,22245
04-08-2020,New Jersey,0,1504,0,47437,100416
04-08-2020,New York,16353,6268,39982,149316,365153
04-08-2020,Ohio,0,193,1495,5148,53341
04-08-2020,Oklahoma,686,79,390,1524,13345
04-08-2020,Oregon,0,33,324,1239,24564
04-08-2020,Nevada,0,71,0,2318,20566
04-09-2020,Indiana,0,245,0,6351,32133
04-09-2020,Idaho,0,18,113,1232,12531
04-09-2020,Illinois,0,528,0,16422,80857
04-09-2020,Kansas,0,42,263,1106,10775
04-09-2020,Michigan,56,1076,0,21504,67054
04-09-2020,Louisiana,0,702,0,18283,86919
04-09-2020,Massachusetts,0,725,2302,18843,94989
04-09-2020,Maryland,376,221,1348,6185,41529
04-09-2020,Maine,202,16,105,560,6648
04-09-2020,Iowa,476,29,0,1270,14973
04-09-2020,Kentucky,0,73,0,1346,21801
04-09-2020,Hawaii,113,5,42,435,15751
04-09-2020,Alaska,49,7,27,235,7223
04-09-2020,Georgia,0,379,2159,10566,41085
04-09-2020,Florida,0,354,2268,16364,152549
04-09-2020,Delaware,173,23,0,1207,9890
04-09-2020,District of Columbia,393,32,0,1523,8724
04-09-2020,Connecticut,0,380,0,9784,33502
04-09-2020,Colorado,0,193,1162,5655,29199
04-09-2020,California,0,492,0,18309,163500
04-09-2020,Arizona,0,89,0,3018,37178
04-09-2020,American Samoa,0,0,0,0,3
04-09-2020,Arkansas,288,21,130,1119,14951
04-09-2020,Alabama,0,74,333,2769,20827
04-09-2020,Minnesota,625,50,293,1242,32294
04-09-2020,Guam,33,4,0,128,721
04-09-2020,Missouri,0,77,0,3539,38494
04-09-2020,Oklahoma,686,80,415,1684,20279
04-09-2020,Mississippi,0,76,441,2260,20892
04-09-2020,Wyoming,94,0,34,230,4150
04-09-2020,West Virginia,0,5,0,523,13863
04-09-2020,Wisconsin,0,111,843,2885,34309
04-09-2020,Washington,0,459,0,10805,124018
04-09-2020,Vermont,15,23,0,680,7898
04-09-2020,Virgin Islands,39,1,0,46,297
04-09-2020,Virginia,0,109,685,4042,33026
04-09-2020,Utah,0,13,168,1976,38373
04-09-2020,Texas,1101,199,0,10230,106134
04-09-2020,Tennessee,921,94,505,4634,59849
04-09-2020,South Dakota,161,6,27,447,7147
04-09-2020,Northern Mariana Islands,0,2,0,11,38
04-09-2020,Rhode Island,35,43,0,1727,12409
04-09-2020,South Carolina,0,67,241,2792,27367
04-09-2020,Pennsylvania,0,338,0,18228,105602
04-09-2020,Montana,157,6,36,354,7860
04-09-2020,North Carolina,0,65,0,3651,47809
04-09-2020,North Dakota,101,5,34,269,8990
04-09-2020,Puerto Rico,0,33,0,683,5386
04-09-2020,New Hampshire,227,18,118,788,9551
04-09-2020,Nebraska,0,14,0,567,8683
04-09-2020,New Mexico,201,16,0,865,23807
04-09-2020,Nevada,0,80,0,2456,21771
04-09-2020,New York,18297,7067,42852,159937,391549
04-09-2020,Ohio,0,213,1612,5512,55985
04-09-2020,Oregon,0,44,326,1321,25627
04-09-2020,New Jersey,0,1700,0,51027,107192
04-10-2020,Idaho,0,24,127,1353,13094
04-10-2020,Illinois,0,596,0,17887,87527
04-10-2020,Indiana,0,300,0,6907,35040
04-10-2020,Kentucky,464,90,459,1693,24288
04-10-2020,Iowa,506,31,0,1388,15953
04-10-2020,Massachusetts,0,832,2435,20878,102442
04-10-2020,Maryland,397,255,1413,6968,44448
04-10-2020,Maine,246,17,111,586,6674
04-10-2020,Michigan,56,1281,0,22783,72044
04-10-2020,Minnesota,675,57,317,1336,33894
04-10-2020,Louisiana,0,755,0,19253,92280
04-10-2020,Hawaii,251,6,42,442,16149
04-10-2020,Florida,0,390,2487,17531,162830
04-10-2020,Georgia,0,416,2351,11483,46147
04-10-2020,Delaware,177,23,0,1326,11741
04-10-2020,District of Columbia,426,38,0,1660,9355
04-10-2020,Connecticut,0,448,0,10538,36288
04-10-2020,Colorado,0,250,1312,6510,32653
04-10-2020,California,0,541,0,19472,164863
04-10-2020,Arizona,0,97,0,3112,37734
04-10-2020,American Samoa,0,0,0,0,3
04-10-2020,Arkansas,312,23,130,1171,17120
04-10-2020,Alabama,0,80,368,2968,21026
04-10-2020,Alaska,55,7,28,246,7432
04-10-2020,Missouri,0,96,0,3799,40740
04-10-2020,Guam,41,4,0,130,792
04-10-2020,Northern Mariana Islands,0,2,0,11,38
04-10-2020,Kansas,0,50,274,1166,11414
04-10-2020,Montana,165,6,41,365,8297
04-10-2020,Wyoming,105,0,37,253,4989
04-10-2020,West Virginia,63,5,0,554,14555
04-10-2020,Wisconsin,0,128,904,3068,36293
04-10-2020,Washington,0,476,0,11080,128321
04-10-2020,Vermont,15,24,0,713,8215
04-10-2020,Virgin Islands,43,1,0,50,323
04-10-2020,Virginia,0,121,772,4509,35459
04-10-2020,Utah,0,17,183,2102,40762
04-10-2020,Texas,1366,226,0,11671,115718
04-10-2020,Tennessee,1145,98,536,4862,62799
04-10-2020,South Dakota,177,6,29,536,7647
04-10-2020,South Carolina,0,72,496,3065,28183
04-10-2020,Rhode Island,35,49,0,2015,14296
04-10-2020,Mississippi,0,82,482,2469,21101
04-10-2020,Pennsylvania,0,416,0,19979,113019
04-10-2020,North Carolina,0,74,0,3908,57645
04-10-2020,North Dakota,105,6,36,278,9608
04-10-2020,Nebraska,0,15,0,635,9354
04-10-2020,Puerto Rico,0,39,0,725,5846
04-10-2020,New Jersey,682,1932,0,54588,113523
04-10-2020,New Hampshire,234,21,124,819,9958
04-10-2020,Nevada,0,86,0,2584,22749
04-10-2020,New York,20249,7844,45768,170512,417885
04-10-2020,Ohio,0,231,1755,5878,58573
04-10-2020,Oklahoma,790,88,428,1794,22164
04-10-2020,Oregon,0,44,326,1321,25627
04-10-2020,New Mexico,217,19,0,1091,27098
04-11-2020,Idaho,0,25,128,1396,13764
04-11-2020,Illinois,0,677,0,19180,92149
04-11-2020,Indiana,0,330,0,7435,39215
04-11-2020,Kansas,0,55,293,1268,12343
04-11-2020,Michigan,595,1392,0,23993,76014
04-11-2020,Louisiana,0,806,0,20014,96915
04-11-2020,Massachusetts,0,946,2507,22766,108881
04-11-2020,Maryland,431,298,1709,7694,47238
04-11-2020,Maine,256,19,114,616,6704
04-11-2020,Iowa,585,34,0,1510,17132
04-11-2020,Kentucky,464,90,459,1693,24288
04-11-2020,Hawaii,284,8,43,465,17531
04-11-2020,Colorado,0,250,1312,6510,32653
04-11-2020,Georgia,0,428,2479,12159,51715
04-11-2020,Florida,0,438,2661,18494,172933
04-11-2020,Delaware,191,33,0,1479,11103
04-11-2020,District of Columbia,447,47,0,1778,10039
04-11-2020,Connecticut,0,494,0,11510,39831
04-11-2020,California,0,609,0,20615,173219
04-11-2020,Arizona,0,108,0,3393,40530
04-11-2020,American Samoa,0,0,0,0,3
04-11-2020,Arkansas,340,24,130,1226,18578
04-11-2020,Alabama,0,91,402,3191,21249
04-11-2020,Alaska,63,8,31,257,7732
04-11-2020,Minnesota,729,64,340,1427,35404
04-11-2020,Guam,58,5,0,133,826
04-11-2020,Missouri,0,109,0,4024,43172
04-11-2020,Northern Mariana Islands,0,2,0,11,38
04-11-2020,Mississippi,0,93,528,2642,21274
04-11-2020,West Virginia,63,5,0,577,15452
04-11-2020,Wisconsin,0,137,950,3213,37893
04-11-2020,Washington,0,494,0,11290,130398
04-11-2020,Vermont,15,25,0,733,8796
04-11-2020,Virgin Islands,43,1,0,51,350
04-11-2020,Virginia,0,130,0,5077,37999
04-11-2020,Utah,0,18,190,2206,42546
04-11-2020,Texas,1617,254,0,12561,120533
04-11-2020,Tennessee,1386,101,556,5114,66828
04-11-2020,South Dakota,189,6,33,626,8004
04-11-2020,South Carolina,0,80,496,3207,30093
04-11-2020,Rhode Island,35,56,0,2349,18207
04-11-2020,Puerto Rico,0,42,0,788,6371
04-11-2020,Wyoming,129,0,37,261,5459
04-11-2020,Oregon,0,48,338,1371,27224
04-11-2020,Montana,169,6,46,377,8581
04-11-2020,North Carolina,0,80,0,4312,60393
04-11-2020,North Dakota,119,7,36,293,10080
04-11-2020,Pennsylvania,0,494,0,21655,120153
04-11-2020,New Hampshire,234,22,134,885,10493
04-11-2020,Nebraska,0,17,0,700,9985
04-11-2020,New Mexico,235,19,0,1091,27098
04-11-2020,Nevada,0,102,0,2700,23587
04-11-2020,New York,22025,8627,48297,180458,440980
04-11-2020,Ohio,0,247,1859,6250,60471
04-11-2020,Oklahoma,865,94,446,1868,22658
04-11-2020,New Jersey,0,2183,0,58151,120193
04-12-2020,Idaho,0,27,131,1407,14308
04-12-2020,Illinois,0,720,0,20852,100735
04-12-2020,Indiana,0,343,0,7928,42489
04-12-2020,Kansas,0,56,298,1337,13253
04-12-2020,Michigan,433,1487,0,24638,79437
04-12-2020,Louisiana,0,840,0,20595,104045
04-12-2020,Massachusetts,0,1056,2514,25381,116844
04-12-2020,Maryland,456,335,1860,8225,49764
04-12-2020,Maine,266,19,120,633,6721
04-12-2020,Iowa,674,41,0,1587,17592
04-12-2020,Kentucky,464,94,459,1840,24567
04-12-2020,Hawaii,300,8,44,486,17968
04-12-2020,Colorado,0,274,1376,6893,34873
04-12-2020,Georgia,0,433,2505,12452,54453
04-12-2020,Florida,0,465,2772,19355,182753
04-12-2020,Delaware,191,33,0,1479,11103
04-12-2020,District of Columbia,493,50,0,1875,10640
04-12-2020,Connecticut,0,554,0,12035,41220
04-12-2020,California,0,651,0,21794,190328
04-12-2020,Arizona,0,115,0,3539,42109
04-12-2020,American Samoa,0,0,0,0,3
04-12-2020,Arkansas,367,27,130,1280,19722
04-12-2020,Alabama,0,93,437,3525,21583
04-12-2020,Alaska,66,8,31,272,8038
04-12-2020,Minnesota,772,70,361,1621,37421
04-12-2020,Guam,58,5,0,133,826
04-12-2020,Missouri,0,110,0,4160,45200
04-12-2020,Wyoming,137,0,40,261,5459
04-12-2020,Mississippi,0,96,548,2781,21413
04-12-2020,Northern Mariana Islands,0,2,0,11,38
04-12-2020,West Virginia,83,8,0,611,16257
04-12-2020,Wisconsin,0,144,974,3341,39257
04-12-2020,Washington,0,509,0,11457,131829
04-12-2020,Vermont,15,27,0,754,9478
04-12-2020,Virgin Islands,43,1,0,51,350
04-12-2020,Virginia,0,141,0,5274,39985
04-12-2020,Utah,0,18,195,2303,44234
04-12-2020,Tennessee,1504,101,567,5308,70677
04-12-2020,South Dakota,197,6,43,730,8553
04-12-2020,South Carolina,0,82,496,3319,31425
04-12-2020,Rhode Island,35,63,0,2665,20350
04-12-2020,Puerto Rico,0,44,0,897,6716
04-12-2020,Texas,2014,271,0,13484,124533
04-12-2020,Oregon,0,52,359,1527,29758
04-12-2020,Pennsylvania,0,507,0,22833,124890
04-12-2020,North Carolina,0,81,0,4520,62139
04-12-2020,North Dakota,121,8,39,308,10350
04-12-2020,Nebraska,0,17,0,791,10691
04-12-2020,New Hampshire,236,23,146,929,10925
04-12-2020,New Jersey,0,2350,0,61850,126735
04-12-2020,Montana,169,6,47,387,8913
04-12-2020,Nevada,0,112,0,2836,24611
04-12-2020,New York,23887,9385,50919,188694,461601
04-12-2020,Ohio,0,253,1948,6604,63243
04-12-2020,Oklahoma,865,96,446,1970,22760
04-12-2020,New Mexico,235,20,0,1174,28692
04-13-2020,Idaho,0,27,132,1426,14881
04-13-2020,Illinois,0,794,0,22025,105768
04-13-2020,Indiana,0,350,0,8236,44539
04-13-2020,Kansas,0,62,309,1376,13864
04-13-2020,Kentucky,607,97,667,1963,25866
04-13-2020,Massachusetts,0,1211,3485,26794,122294
04-13-2020,Maryland,603,384,1975,8936,51751
04-13-2020,Maine,273,19,124,698,12306
